ID,time,precipitation (mm),electricity_shutdown
17521,01/01/2024 00:00:00,0.16684899803572617,0
17522,01/01/2024 01:00:00,0.06750904299667496,0
17523,01/01/2024 02:00:00,0.10497029703818989,0
17524,01/01/2024 03:00:00,0.22042280337038747,0
17525,01/01/2024 04:00:00,0.3908844233016918,0
17526,01/01/2024 05:00:00,0.046856383175959346,0
17527,01/01/2024 06:00:00,0.10915428239693081,0
17528,01/01/2024 07:00:00,0.1789885288153707,0
17529,01/01/2024 08:00:00,0.3075503646936228,0
17530,01/01/2024 09:00:00,0.38792847064960123,0
17531,01/01/2024 10:00:00,0.7819180132628278,0
17532,01/01/2024 11:00:00,0.3905801572098183,0
17533,01/01/2024 12:00:00,0.5619875500034934,0
17534,01/01/2024 13:00:00,11.33236629777987,0
17535,01/01/2024 14:00:00,2.6018951233124032,0
17536,01/01/2024 15:00:00,4.271144361201075,0
17537,01/01/2024 16:00:00,0.3881891514652859,0
17538,01/01/2024 17:00:00,1.0243400024808669,0
17539,01/01/2024 18:00:00,0.3784229945378518,0
17540,01/01/2024 19:00:00,1.0595075081752445,0
17541,01/01/2024 20:00:00,0.09697596384587383,0
17542,01/01/2024 21:00:00,6.719046005274207,0
17543,01/01/2024 22:00:00,7.73219125337138,0
17544,01/01/2024 23:00:00,5.909644583153791,0
17545,01/02/2024 00:00:00,0.2107295624606666,0
17546,01/02/2024 01:00:00,0.11878500566272487,0
17547,01/02/2024 02:00:00,0.064408870781193,0
17548,01/02/2024 03:00:00,0.13459579140681768,0
17549,01/02/2024 04:00:00,0.5368151511660483,0
17550,01/02/2024 05:00:00,0.11763338751527133,0
17551,01/02/2024 06:00:00,0.3985655084656033,0
17552,01/02/2024 07:00:00,0.37113102379971646,0
17553,01/02/2024 08:00:00,0.2750572039594828,0
17554,01/02/2024 09:00:00,0.8592666828906688,0
17555,01/02/2024 10:00:00,0.12753605202407942,0
17556,01/02/2024 11:00:00,0.24702806844666922,0
17557,01/02/2024 12:00:00,0.48992942848683596,0
17558,01/02/2024 13:00:00,0.6287496685776301,0
17559,01/02/2024 14:00:00,2.9953674094902514,0
17560,01/02/2024 15:00:00,0.11780691275917671,0
17561,01/02/2024 16:00:00,0.10204852462640336,0
17562,01/02/2024 17:00:00,0.9001992703315116,0
17563,01/02/2024 18:00:00,0.6763445491583207,0
17564,01/02/2024 19:00:00,0.10983336376473836,0
17565,01/02/2024 20:00:00,0.30723615175433894,0
17566,01/02/2024 21:00:00,0.19093908424847353,0
17567,01/02/2024 22:00:00,0.07916718814993097,0
17568,01/02/2024 23:00:00,0.1352681692425361,0
17569,01/03/2024 00:00:00,0.1118961654083924,0
17570,01/03/2024 01:00:00,0.12101494187447795,0
17571,01/03/2024 02:00:00,-0.12493507888827682,0
17572,01/03/2024 03:00:00,0.3010545132762933,0
17573,01/03/2024 04:00:00,0.1582148434913148,0
17574,01/03/2024 05:00:00,0.13990206917812936,0
17575,01/03/2024 06:00:00,0.20707694595011433,0
17576,01/03/2024 07:00:00,0.6894369019478157,0
17577,01/03/2024 08:00:00,0.9787574417489364,0
17578,01/03/2024 09:00:00,0.19630771843578046,0
17579,01/03/2024 10:00:00,0.7269250675152987,0
17580,01/03/2024 11:00:00,1.977579800662543,0
17581,01/03/2024 12:00:00,2.37187895440868,0
17582,01/03/2024 13:00:00,4.146828682167076,0
17583,01/03/2024 14:00:00,1.961321084817519,0
17584,01/03/2024 15:00:00,3.972666421562798,0
17585,01/03/2024 16:00:00,1.290613789021037,0
17586,01/03/2024 17:00:00,0.32046659447465586,0
17587,01/03/2024 18:00:00,0.3966994291442517,0
17588,01/03/2024 19:00:00,0.18532661196985786,0
17589,01/03/2024 20:00:00,1.847987058269628,0
17590,01/03/2024 21:00:00,0.052270059228852,0
17591,01/03/2024 22:00:00,0.10135755424503504,0
17592,01/03/2024 23:00:00,0.20732638056499875,0
17593,01/04/2024 00:00:00,0.21831225363227624,0
17594,01/04/2024 01:00:00,0.17277372872814684,0
17595,01/04/2024 02:00:00,0.05802472967837699,0
17596,01/04/2024 03:00:00,0.11617786633980329,0
17597,01/04/2024 04:00:00,0.1927673387074668,0
17598,01/04/2024 05:00:00,0.06212059974444374,0
17599,01/04/2024 06:00:00,0.04585802198229823,0
17600,01/04/2024 07:00:00,0.3103357359853051,0
17601,01/04/2024 08:00:00,0.10257277024313849,0
17602,01/04/2024 09:00:00,-0.05711217698555196,0
17603,01/04/2024 10:00:00,-0.06568227358069262,0
17604,01/04/2024 11:00:00,0.4401702865498996,0
17605,01/04/2024 12:00:00,0.3500732212117929,0
17606,01/04/2024 13:00:00,1.2732441267628478,0
17607,01/04/2024 14:00:00,3.108320147183834,0
17608,01/04/2024 15:00:00,1.5478096101817878,0
17609,01/04/2024 16:00:00,6.827329746308712,0
17610,01/04/2024 17:00:00,4.953341180739057,0
17611,01/04/2024 18:00:00,-0.1501002248773513,0
17612,01/04/2024 19:00:00,-0.14281191038812574,0
17613,01/04/2024 20:00:00,2.146866192254143,0
17614,01/04/2024 21:00:00,0.1503607879507658,0
17615,01/04/2024 22:00:00,0.5118599080495305,0
17616,01/04/2024 23:00:00,1.0560135197013274,0
17617,01/05/2024 00:00:00,-0.026597935974709108,0
17618,01/05/2024 01:00:00,0.17503944605723032,0
17619,01/05/2024 02:00:00,-0.01906925703305959,0
17620,01/05/2024 03:00:00,-0.025796518396908052,0
17621,01/05/2024 04:00:00,-0.021134209576666507,0
17622,01/05/2024 05:00:00,0.17200237534486917,0
17623,01/05/2024 06:00:00,0.2762476232713541,0
17624,01/05/2024 07:00:00,0.6810658954892423,0
17625,01/05/2024 08:00:00,0.4378262108055784,0
17626,01/05/2024 09:00:00,1.173964371325572,0
17627,01/05/2024 10:00:00,-0.12720714639330738,0
17628,01/05/2024 11:00:00,-0.13103690835166842,0
17629,01/05/2024 12:00:00,0.0856611891657704,0
17630,01/05/2024 13:00:00,3.963507736413033,0
17631,01/05/2024 14:00:00,4.151387388972486,0
17632,01/05/2024 15:00:00,6.782621759176538,0
17633,01/05/2024 16:00:00,1.934548751511664,0
17634,01/05/2024 17:00:00,0.7313505702212575,0
17635,01/05/2024 18:00:00,0.06322310653654123,0
17636,01/05/2024 19:00:00,-0.040433283310028406,0
17637,01/05/2024 20:00:00,0.40231906117153154,0
17638,01/05/2024 21:00:00,-0.02482874554628628,0
17639,01/05/2024 22:00:00,0.07875011555968789,0
17640,01/05/2024 23:00:00,0.048280622924120914,0
17641,01/06/2024 00:00:00,0.04791827554293933,0
17642,01/06/2024 01:00:00,0.0940291426506213,0
17643,01/06/2024 02:00:00,0.030330344173753243,0
17644,01/06/2024 03:00:00,0.19408921174566732,0
17645,01/06/2024 04:00:00,0.37144341135290704,0
17646,01/06/2024 05:00:00,-0.04137143531505713,0
17647,01/06/2024 06:00:00,-0.2365941430625252,0
17648,01/06/2024 07:00:00,0.47748899460569755,0
17649,01/06/2024 08:00:00,1.2039211253657294,0
17650,01/06/2024 09:00:00,0.9973221303430913,0
17651,01/06/2024 10:00:00,0.4154837919021245,0
17652,01/06/2024 11:00:00,-0.04507533561521215,0
17653,01/06/2024 12:00:00,0.3828431852149973,0
17654,01/06/2024 13:00:00,0.3917516046655821,0
17655,01/06/2024 14:00:00,7.228717276261158,0
17656,01/06/2024 15:00:00,1.2131122021006444,0
17657,01/06/2024 16:00:00,4.003372212329666,0
17658,01/06/2024 17:00:00,1.3861174623262231,0
17659,01/06/2024 18:00:00,0.8750696596475753,0
17660,01/06/2024 19:00:00,-0.14037126973762826,0
17661,01/06/2024 20:00:00,0.037484532726084596,0
17662,01/06/2024 21:00:00,0.14507985770110915,0
17663,01/06/2024 22:00:00,-0.0357773976898601,0
17664,01/06/2024 23:00:00,-0.05957614566125838,0
17665,01/07/2024 00:00:00,0.3633064284314532,0
17666,01/07/2024 01:00:00,0.31916811113199023,0
17667,01/07/2024 02:00:00,0.3001861110514166,0
17668,01/07/2024 03:00:00,1.3038704122209532,0
17669,01/07/2024 04:00:00,0.5952210763570718,0
17670,01/07/2024 05:00:00,0.03725468079801847,0
17671,01/07/2024 06:00:00,2.0892607664496325,0
17672,01/07/2024 07:00:00,0.8539414430716485,0
17673,01/07/2024 08:00:00,0.10259310162499052,0
17674,01/07/2024 09:00:00,0.672898967114951,0
17675,01/07/2024 10:00:00,1.285155764103361,0
17676,01/07/2024 11:00:00,1.7319689210279192,0
17677,01/07/2024 12:00:00,1.4329781948315965,0
17678,01/07/2024 13:00:00,0.27149683639680533,0
17679,01/07/2024 14:00:00,0.9517165183878242,0
17680,01/07/2024 15:00:00,1.5270754612163722,0
17681,01/07/2024 16:00:00,0.9257226017793434,0
