ID,time,precipitation (mm),electricity_shutdown
17521,01/01/2024 00:00:00,0.08978904575010858,0
17522,01/01/2024 01:00:00,0.04037756485214629,0
17523,01/01/2024 02:00:00,0.05400277860189068,0
17524,01/01/2024 03:00:00,0.06238890129292373,0
17525,01/01/2024 04:00:00,0.11786149134897485,0
17526,01/01/2024 05:00:00,0.07377463391394672,0
17527,01/01/2024 06:00:00,0.21217714426916326,0
17528,01/01/2024 07:00:00,0.32777529752180645,0
17529,01/01/2024 08:00:00,0.2885259701534531,0
17530,01/01/2024 09:00:00,0.288139623391244,0
17531,01/01/2024 10:00:00,0.4293025463787495,0
17532,01/01/2024 11:00:00,0.6689632394025592,0
17533,01/01/2024 12:00:00,0.6223611927145587,0
17534,01/01/2024 13:00:00,6.266582301801819,0
17535,01/01/2024 14:00:00,2.985592286470359,0
17536,01/01/2024 15:00:00,2.082814618045951,0
17537,01/01/2024 16:00:00,1.493479978717343,0
17538,01/01/2024 17:00:00,0.4797969560085508,0
17539,01/01/2024 18:00:00,0.5732255397593656,0
17540,01/01/2024 19:00:00,0.8968103854680893,0
17541,01/01/2024 20:00:00,0.6334818738037628,0
17542,01/01/2024 21:00:00,2.0764059734473093,0
17543,01/01/2024 22:00:00,7.036443653565079,0
17544,01/01/2024 23:00:00,1.8578796607079422,0
17545,01/02/2024 00:00:00,0.29583563121653067,0
17546,01/02/2024 01:00:00,0.17668563540628657,0
17547,01/02/2024 02:00:00,0.019517829569575765,0
17548,01/02/2024 03:00:00,0.043400780567309345,0
17549,01/02/2024 04:00:00,0.45510235867062027,0
17550,01/02/2024 05:00:00,0.21213257497140187,0
17551,01/02/2024 06:00:00,0.2869141267729505,0
17552,01/02/2024 07:00:00,0.37241497502646453,0
17553,01/02/2024 08:00:00,0.3587428381223548,0
17554,01/02/2024 09:00:00,0.38809077976636674,0
17555,01/02/2024 10:00:00,0.41596546410449353,0
17556,01/02/2024 11:00:00,0.7528847254962953,0
17557,01/02/2024 12:00:00,0.3851313920920295,0
17558,01/02/2024 13:00:00,0.4807388805257862,0
17559,01/02/2024 14:00:00,2.840864847872585,0
17560,01/02/2024 15:00:00,1.0544101564223904,0
17561,01/02/2024 16:00:00,0.36516172552697324,0
17562,01/02/2024 17:00:00,0.25842923918526545,0
17563,01/02/2024 18:00:00,0.2821619551859087,0
17564,01/02/2024 19:00:00,0.34196765259257156,0
17565,01/02/2024 20:00:00,0.2672904704431665,0
17566,01/02/2024 21:00:00,0.23871095838312603,0
